q3_curso,q4_institucion,q5_grado,q7_sesion,n_alumnos,q8_fecha_clase,nombre_tema_A,nombre_tema_B,comment_class,pct_puntaje,duration_h,asistencia,logro,proceso,inicio,pct_asistencia,pct_logro,pct_proceso,pct_inicio
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de reforzamiento,22,09jul2026,Proporciones,,.,.73333335,2.6666667,9,4,4,1,.40909091,.44444445,.44444445,.11111111
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de reforzamiento,21,10jul2026,Patrones y progresiones,,Asistió una estudiante de 4to B Delia ,.76666665,2.6666667,13,7,3,2,.61904764,.53846157,.23076923,.15384616
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de reforzamiento,22,10jul2026,Patrones y progresiones,,Asisio una estudiante de 4to Bb Moka Mañari Delia,.80000001,2.6666667,9,7,1,1,.40909091,.77777779,.11111111,.11111111
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),21,18apr2026,Nivelación 0,,Todos sacaron 4 pero hay alumnos que tienen déficit de atención osea por más que les doy un problema similar a la prueba no consiguen resolver,1,1.3333334,5,5,0,0,.23809524,1,0,0
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),22,18apr2026,Nivelación 0,,Hoy sacaron todos 4 pero hay chicos que no saben sumar por ejemplo no saben 9+3 tengo que ayudarles con los dedos,1,1.3333334,4,4,0,0,.18181819,1,0,0
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),21,16may2026,Números decimales,Porcentajes I,Baja asistencia ,.72000003,1.3333334,5,3,1,1,.23809524,.60000002,.2,.2
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),22,16may2026,Números decimales,Porcentajes I,Poca asistencia ,.80000001,1.3333334,2,1,1,0,.090909094,.5,.5,0
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),21,13jun2026,Porcentajes I,Porcentajes II,No hay luz ni puedo imprimir a gusto,.89999998,1.3333334,12,11,0,1,.5714286,.91666669,0,.083333336
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),22,13jun2026,Porcentajes I,Porcentajes II,No hay luz y no hay tinta,.80000001,1.3333334,10,6,4,0,.45454547,.60000002,.40000001,0
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),21,11jul2026,Patrones y progresiones,,Asistió una estudiante de 4to Delia,.7846154,1.3333334,13,8,4,1,.61904764,.61538464,.30769232,.07692308
Matemática,I.E Monseñor Javier Aris Huarte (Kirigueti),5to de Secundaria,Sesión de consolidación (miércoles y sábados),22,11jul2026,Patrones y progresiones,,Asistió una estudiante de 4to B Delia ,.55000001,1.3333334,8,3,2,3,.36363637,.375,.25,.375
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,06apr2026,Textos descriptivos,,La sesión se llevó a cabo con éxito. No se incorporó ningún estudiante y tampoco hubo inconvenientes durante la clase. ,.70769233,2.6666667,13,6,5,2,.54166669,.46153846,.38461539,.15384616
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,09apr2026,Textos instructivos,,Hoy se ausentaron bastantes estudiantes. Los estudiantes que asistieron indicaron que sus compañeros podrían no llegar porque salieron tarde del colegio. ,.75,2.6666667,6,4,1,1,.25,.66666669,.16666667,.16666667
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,20apr2026,Textos narrativos I,,"La sesión se llevó a cabo con normalidad. Hubo un estudiante nuevo que no aparece en la lista, se llama Diego Smith Ayquipa (Su primer apellido esta ininteligible en su Exit. Hoy se preguntará, ya que tampoco aparece en la lista oficial de Dirección).",.76923078,2.6666667,13,10,1,2,.54166669,.76923078,.07692308,.15384616
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,23apr2026,Textos narrativos II,,La sesión se desarrolló con normalidad. ,.9818182,2.6666667,11,11,0,0,.45833334,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,04may2026,Textos narrativos III,,La sesión se desarrolló con normalidad. Asistieron 15 estudiantes.,.81333333,2.6666667,15,11,3,1,.625,.73333335,.2,.06666667
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,07may2026,Textos narrativos III,,"La sesión se desarrolló con normalidad. Otra vez (2da) vino la estudiante VICENTE DIAZ KENIA YANINA, que aún no aparece en la lista de aquí. ",.70666665,2.6666667,16,9,1,5,.66666669,.5625,.0625,.3125
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,01jun2026,Textos narrativos III,,La sesión se desarrolló con normalidad. La sesión fue sobre Textos narrativos (producción de textos).,.88333333,2.6666667,12,10,1,1,.5,.83333331,.083333336,.083333336
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,04jun2026,Textos narrativos III,,La sesión se desarrolló con normalidad. La mitad de los chicos de 4to estuvieron ensayando en la banda en el mismo horario.,.94285715,2.6666667,7,6,1,0,.29166666,.85714287,.14285715,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,08jun2026,Textos expositivos I,,La clase se desarrolló con normalidad. No se presentaron inconvenientes.,.80000001,2.6666667,4,2,2,0,.16666667,.5,.5,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,09jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad.,.89999998,2.6666667,6,6,0,0,.25,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,11jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad. ,.55000001,2.6666667,4,0,3,1,.16666667,0,.75,.25
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,12jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad.,.53333336,2.6666667,3,1,1,1,.125,.33333334,.33333334,.33333334
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,30jun2026,Textos expositivos II,,La sesión se desarrolló a las 3 p.m. Los estudiantes de 4to no asistieron porque están en ensayos y entrenamientos.,1,2.6666667,1,1,0,0,.041666668,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,02jul2026,Textos expositivos II,,La sesión se desarrolló por la tarde con los chicos de 5to sec.  ,.60000002,2.6666667,1,0,1,0,.041666668,0,1,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,03jul2026,Textos expositivos II,,Los estudiantes de 4to no asistieron porque estaban en ensayos por el aniversario de Camisea.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,16jul2026,Textos argumentativos I,,La estudiante Karol Gonzales Pascal no se encuentra en la lista. Asistió el día de hoy 16/07,.86666667,2.6666667,3,2,1,0,.125,.66666669,.33333334,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,17jul2026,Textos argumentativos I,,La estudiante Gonzales Pascal Karol no aparece en la lista. Es de 4to grado.,.73333335,2.6666667,3,2,0,1,.125,.66666669,0,.33333334
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,08apr2026,Textos descriptivos,,Asistieron 11 estudiantes de 20. Llegaron un poco más de las 3 p.m (3:15 p.m),.72727275,1.3333334,11,9,2,0,.45833334,.81818181,.18181819,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,11apr2026,Textos instructivos,,Un estudiante se incorporó a las clases. Su nombre es Góngora Ccahua Jhoul Franco. La clase de consolidación se desarrolló en el Tambo donde asistieron 6 estudiantes de 4to y 2 de 5to. En total 8.,.89999998,1.3333334,5,5,0,0,.20833333,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,22apr2026,Textos narrativos I,,La sesión se llevó a cabo sin ningún incoveniente. ,.75,1.3333334,2,2,0,0,.083333336,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,25apr2026,Textos narrativos II,,La sesión se desarrolló con normalidad. ,.8125,1.3333334,4,3,1,0,.16666667,.75,.25,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,06may2026,Textos narrativos III,,La sesión se desarrolló con normalidad. Asistió una estudiante que no está en el registro del formulario: VICENTE DIAZ KENIA YANINA.,.875,1.3333334,16,14,1,1,.66666669,.875,.0625,.0625
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,09may2026,Textos narrativos III,,La sesión se desarrolló solo con 3 estudiantes (2 de 4to y 1 de 5to) porque la mayoría estaba ensayando su danza para el Día de la Madre. ,.75,1.3333334,2,1,1,0,.083333336,.5,.5,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,03jun2026,Textos narrativos III,,La sesión se desarrolló con normalidad. Inició a las 3 p.m. y termino a las 6 p.m. con el fin de la recuperación de horas.,.82857144,1.3333334,7,5,2,0,.29166666,.71428573,.2857143,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,06jun2026,Textos narrativos III,,La sesión se desarrolló a la hora puntual en el Salón Multiusos. Se les pasó la voz en el colegio desde el día anterior.,.84000003,1.3333334,5,4,0,1,.20833333,.80000001,0,.2
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,10jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad.,.86666667,1.3333334,6,5,0,1,.25,.83333331,0,.16666667
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,13jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad.,.60000002,1.3333334,3,1,1,1,.125,.33333334,.33333334,.33333334
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,01jul2026,Textos narrativos II,,La sesión se desarrolló con normalidad.,.80000001,1.3333334,1,1,0,0,.041666668,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,04jul2026,Textos expositivos II,,Los estudiantes de 4to no asistieron a la sesión de consolidación.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,18jul2026,Textos argumentativos I,,La sesión se desarrolló en horario de la mañana solo con estudiantes de 4to grado de secundaria.,.66666669,1.3333334,3,2,0,1,.125,.66666669,0,.33333334
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,13apr2026,Nivelación 0,,9 asistieron ,.5777778,2.6666667,9,6,0,3,.375,.66666669,0,.33333334
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,16apr2026,Nivelación 0,,Solo vino un estudiante de 1 de secundaria ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,27apr2026,Fracciones,,La mayoría de los estudiantes faltaron porque están prácticamente para las olimpíadas interescolares que es el 28 de mayo,.69999999,2.6666667,4,2,1,1,.16666667,.5,.25,.25
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,30apr2026,Operaciones con fracciones,,Un estudiante se retiró a las 4:50 PM por una urgencia ,.80000001,2.6666667,4,3,0,1,.16666667,.75,0,.25
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,11may2026,Operaciones con fracciones,,Rusbel necesita mucho apoyo ,.62,2.6666667,10,5,2,3,.41666666,.5,.2,.30000001
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,14may2026,Números decimales,,4 alumnos se retiraron a las 4:30 por motivo de entrenamiento ,.58181816,2.6666667,11,3,2,6,.45833334,.27272728,.18181819,.54545456
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,16jun2026,Números decimales,,Grupo 1,.66666669,2.6666667,3,1,1,1,.125,.33333334,.33333334,.33333334
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,18jun2026,Números decimales,,Grupo 2 ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,19jun2026,Números decimales,,Grupo 2,1,2.6666667,2,2,0,0,.083333336,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,22jun2026,Porcentajes I,,Grupo 1,1,2.6666667,3,3,0,0,.125,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,23jun2026,Porcentajes II,,Grupo 1,.94999999,2.6666667,4,4,0,0,.16666667,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,25jun2026,Porcentajes I,,Grupo 2,1,2.6666667,1,1,0,0,.041666668,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,26jun2026,Porcentajes II,,Grupo 2,.80000001,2.6666667,2,1,1,0,.083333336,.5,.5,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,07jul2026,Proporciones,,Grupo 1 ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,09jul2026,Proporciones,,Grupo 2,.85000002,2.6666667,4,3,1,0,.16666667,.75,.25,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de reforzamiento,24,10jul2026,Patrones y progresiones,,Grupo 2,.73333335,2.6666667,3,2,1,0,.125,.66666669,.33333334,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,15apr2026,Nivelación 0,,Solo vino un estudiante de prioridad y también asistió un estudiante de primero Aguilar Haret,.60000002,1.3333334,4,1,1,2,.16666667,.25,.25,.5
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,29apr2026,Fracciones,,Asistieron 5 de cuarto ,.75999999,1.3333334,5,3,0,2,.20833333,.60000002,0,.40000001
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,02may2026,Operaciones con fracciones,,"Asistieron 11 estudiantes( 3 de cuarto, 7 de quinto y 1 de primero)",.46666667,1.3333334,3,1,0,2,.125,.33333334,0,.66666669
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,13may2026,Operaciones con fracciones,,Asistieron 4 de cuarto ,.75,1.3333334,4,3,1,0,.16666667,.75,.25,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,16may2026,Operaciones con fracciones,,Asistieron 3 de cuarto ,.40000001,1.3333334,3,1,0,2,.125,.33333334,0,.66666669
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,17jun2026,Números decimales,,Grupo 1,.55000001,1.3333334,4,1,1,2,.16666667,.25,.25,.5
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,20jun2026,Números decimales,Porcentajes I,Grupo 2 ,1,1.3333334,1,1,0,0,.041666668,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,24jun2026,Porcentajes II,,Grupo 1,1,1.3333334,1,1,0,0,.041666668,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,27jun2026,Porcentajes II,,Grupo 2,,1.3333334,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,08jul2026,Proporciones,Patrones y progresiones,Grupo 1 ,.86666667,1.3333334,3,2,1,0,.125,.66666669,.33333334,0
Matemática,I.E Juan Santos Atahualpa (Camisea),4to de Secundaria,Sesión de consolidación (miércoles y sábados),24,11jul2026,Lenguaje algebraico y ecuaciones,,Grupo 2,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,07apr2026,Textos descriptivos,,La clase inició de manera puntual. La estudiante Condori López Thalía Yhomaira no está en la lista. No ocurrió ningún inconveniente durante la sesión. ,.56,2.6666667,15,5,3,7,.65217394,.33333334,.2,.46666667
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,10apr2026,Textos instructivos,,"La sesión no se llevó a cabo debido a que los estudiantes no acudieron al Tambo de la comunidad. El motivo fue porque no empezó a llover desde muy temprano 7:30 a.m. hasta las 2 p.m. Estuve en el Tambo hasta aproximadamente las 11:30 a.m., pero no acudieron. Cabe señalar que se comunicó en el colegio y también se perifoneó. Todo parece indicar que la ausencia fue por la lluvia, que realmente estuvo fuerte y no se detuvo hasta la tarde. El exit ticket no se aplicó a la única estudiante porque a las 9 a.m. el salón estaba cerrado y a los pocos minutos la estudiante se retiró porque continuaba la lluvia, no llegaban sus compañeros e indicó que vivía lejos. ",,2.6666667,1,0,0,0,.043478262,0,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,21apr2026,Textos instructivos,,La sesión se desarrolló con normalidad. Todos los estudiantes que llegaron aparecen en la lista. ,.5777778,2.6666667,18,6,5,7,.78260869,.33333334,.27777779,.3888889
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,24apr2026,Textos narrativos I,,Se desarrolló la sesión con normalidad. Hay una estudiante que no aparece en la lista y asistió hoy a clase. Su nombre es Condori Lopez Thalia Jhomaira. ,.75555557,2.6666667,12,5,4,0,.52173913,.41666666,.33333334,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,05may2026,Textos narrativos II,Textos narrativos III,La sesión se desarrolló con normalidad. No hubo ningún incoveniente. ,.71250004,2.6666667,16,10,3,3,.69565219,.625,.1875,.1875
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,08may2026,Textos narrativos III,,La sesión se desarrolló con normalidad. ,.74285716,2.6666667,14,8,5,1,.60869563,.5714286,.35714287,.071428575
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,02jun2026,Textos narrativos III,,La sesión se desarrolló de 3 a 6 p.m. Solo asistieron 5 estudiantes. Se presume que no fueron porque llovió a partir de las 2 p.m. hasta las 4 p.m.,.80000001,2.6666667,5,4,1,0,.2173913,.80000001,.2,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,05jun2026,Textos narrativos III,,La sesión se desarrolló con normalidad en el salón multiusos se la comunidad.,.75999999,2.6666667,10,7,0,3,.43478259,.69999999,0,.30000001
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,08jun2026,Textos expositivos I,,"La sesión se desarrolló con normalidad. Asistieron pocos estudiantes porque, según justificaron ellos mismos, no se les pasó la voz. ",.66666669,2.6666667,3,1,2,0,.13043478,.33333334,.66666669,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,09jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad.,.85000002,2.6666667,9,7,1,0,.39130434,.77777779,.11111111,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,11jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad. Se inició de manera puntual.,.65000004,2.6666667,8,4,1,3,.34782609,.5,.125,.375
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,12jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad. No hubo ningún incoveniente.,.74285716,2.6666667,7,5,1,1,.30434781,.71428573,.14285715,.14285715
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,30jun2026,Textos expositivos II,,La sesión se desarrolló con normalidad con 3 estudiantes de 5to de secundaria. La mayoría de estudiantes están en ensayos y entrenamientos.,.86666667,2.6666667,3,2,1,0,.13043478,.66666669,.33333334,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,02jul2026,Textos expositivos II,,La sesión se desarrolló con normalidad.,.80000001,2.6666667,3,3,0,0,.13043478,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,03jul2026,Textos expositivos II,,La sesión se desarrolló con normalidad.,.69999999,2.6666667,4,2,1,1,.17391305,.5,.25,.25
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,16jul2026,Textos argumentativos I,,La sesión se desarrolló con normalidad.,0,2.6666667,1,0,0,1,.043478262,0,0,1
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,17jul2026,Textos argumentativos I,,La sesión se desarrolló con normalidad con una sola estudiante de 5to y 4 estudiantes de 4to.,.80000001,2.6666667,1,1,0,0,.043478262,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,08apr2026,Textos descriptivos,,Para la clase de consolidación los estudiantes de 5to no asistieron en su totalidad. Solo asistieron 3. Se espera que su asistencia se vuelva frecuente en los siguientes días.,.66666669,1.3333334,3,2,1,0,.13043478,.66666669,.33333334,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,11apr2026,Textos instructivos,,Asistieron 2 estudiantes de 5to de secundaria a la clase de consolidación del día 11/04. La clase se llevó a cabo en el Tambo.,1,1.3333334,2,2,0,0,.086956523,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,22apr2026,Textos instructivos,,La sesión se desarrolló de manera normal. Asistieron 12 estudiantes y todos están en la lista. ,.70833331,1.3333334,12,9,1,2,.52173913,.75,.083333336,.16666667
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,25apr2026,Textos narrativos I,,La sesión se desarrolló con normalidad. No hubo ningún incoveniente. ,.6875,1.3333334,4,3,0,1,.17391305,.75,0,.25
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,06may2026,Textos narrativos II,Textos narrativos III,La sesión se desarrolló con normalidad. ,.94999999,1.3333334,4,4,0,0,.17391305,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,09may2026,Textos narrativos III,,"La clase se desarrolló con 1 estudiante de 5to, la mayoría de los estudiantes estuvo ensayando su danza para el Día de la Madre.",.75,1.3333334,1,1,0,0,.043478262,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,03jun2026,Textos narrativos III,,La sesión se inició a las 3 p.m. y terminó a las 6 p.m. Con el fin de recuperar las horas de la semana anterior.,.64444447,1.3333334,9,5,2,2,.39130434,.55555558,.22222222,.22222222
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,06jun2026,Textos narrativos III,,La sesión se desarrolló con normalidad en el Salón Multiusos de Camisea. ,.72000003,1.3333334,5,3,0,2,.2173913,.60000002,0,.40000001
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,10jun2026,Textos expositivos I,,La sesión se desarrolló con normalidad. ,.85000002,1.3333334,8,6,2,0,.34782609,.75,.25,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,13jun2026,Textos expositivos I,,La sesión de consolidación se desarrolló con normalidad.,.75,1.3333334,4,3,1,0,.17391305,.75,.25,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,01jul2026,Textos narrativos II,,La sesión se desarrolló de 3p.m. a 6 p.m. La mayoría de estudiantes siguen en ensayos y entrenamientos por el aniversario de Megantoni.,.89999998,1.3333334,2,2,0,0,.086956523,1,0,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,04jul2026,Textos expositivos II,,La sesión se desarrolló con normalidad desde las 8 a.m. ,.66666669,1.3333334,3,1,2,0,.13043478,.33333334,.66666669,0
Lectoescritura,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,18jul2026,Textos argumentativos I,,No asistió ningún estudiante de 5to de secundaria.,,1.3333334,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,14apr2026,Nivelación 0,,18 asistieron ,.63333333,2.6666667,18,8,7,3,.78260869,.44444445,.3888889,.16666667
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,17apr2026,Nivelación 0,,Asistieron 7 estudiantes ,.5714286,2.6666667,7,1,4,2,.30434781,.14285715,.5714286,.2857143
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,28apr2026,Fracciones,,Asistieron 13,.60000002,2.6666667,13,5,2,6,.56521738,.38461539,.15384616,.46153846
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,01may2026,Fracciones,,Asistieron 7 estudiantes ,.85714287,2.6666667,7,6,1,0,.30434781,.85714287,.14285715,0
